en,Simon_%22Ghost%22_Riley,2,39816,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160801-210000.gz
en,Simon_%26_Garfunkel,91,4543932,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160801-210000.gz
en,Simon_%26_Garfunkel_discography,19,748974,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160801-210000.gz
en,Simon_%26_Schuster,18,883010,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160801-210000.gz
en,"Simon_%26_Schuster,_Inc",1,6651,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160801-210000.gz
en,"Simon_%26_Schuster,_Inc.",1,28288,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160801-210000.gz
en,Simon_%26_Schuster_Adult_Publishing_Group,1,28333,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160801-210000.gz
en,Simon_%26_Schuster_Books_for_Young_Readers,1,28338,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160801-210000.gz
en,Simon_%26_Schuster_Interactive,1,28316,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160801-210000.gz
en,Simon_%26_Schuster_Ltd,1,28317,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160801-210000.gz
en,Simon_%26_Simon,11,268170,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160801-210000.gz
en,Simon_%28game%29,1,22180,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160801-210000.gz
en,Simon_%C5%A0pilak,1,13958,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160801-210000.gz
en,Simon_(1980_film),1,10414,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160801-210000.gz
en,Simon_(Battlestar_Galactica),1,39731,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160801-210000.gz
en,Simon_(Gurren_Lagann),1,36043,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160801-210000.gz
en,Simon_(brother_of_Jesus),1,14932,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160801-210000.gz
