en,Simon_%22Ghost%22_Riley,3,119475,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_%26_Garfunkel,69,3191304,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_%26_Garfunkel_discography,19,501809,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_%26_Marcy,1,20265,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_%26_Schuster,15,494135,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_%26_Simon,9,136724,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_(Gurren_Lagann,1,6750,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_(TV_series),1,9924,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_(cat),2,28208,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_(cipher),1,13667,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_(computer),1,9950,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_(game,1,6721,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_(game),9,258212,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_(game)%26sa%3DU%26ved%3D0ahUKEwj-y_7FnKPOAhVIESwKHaqkC184rAIQFgjTATAk%26usg%3DAFQjCNHQh7voU7OjeBM0eA5N5HSCo_U_RA,1,6859,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_(given_name),3,50271,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_(surname),1,12225,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,"Simon_Abney-Hastings,_15th_Earl_of_Loudoun",3,30707,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Acland,2,24062,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Adebisi,13,196887,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Affleck,1,8209,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Agoston,1,8621,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Amman,1,25602,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Ammann,2,51073,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Amstell,8,195930,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_And_Garfunkel,1,49196,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Anderson,1,11490,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Andersson,1,10824,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Andrews_(motorcycle_racer),1,15652,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Armitage,7,121380,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Armstrong,1,9951,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,"Simon_Arnauld,_marquis_de_Pomponne",1,16866,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Arora,2,16468,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Arusei,1,7664,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Aspelin,3,212730,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Atkins_(basketball),1,52431,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Bailey_(police_officer),1,9474,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Bailey_(priest),1,14410,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Bainbridge,1,47507,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Baker,26,455751,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Ball,1,38598,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Bamford,1,12317,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Bar_Kochba,1,22733,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Bar_Sinister,1,14423,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Barere,1,10451,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Barker,1,12151,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Barlow,2,48784,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Barnes,1,12710,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Baron-Cohen,11,237798,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Barrett_(filmmaker),5,51229,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Bates,3,65283,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Baz,6,127757,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Beaufoy,3,117717,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Bell_(singer),1,32921,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Bellamy,9,172156,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Bening,1,12839,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Benson,1,13076,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Beresford-Wylie,2,18622,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Berghan,1,10899,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Berry,3,31815,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Binks,1,18394,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Birch,13,183581,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Bird,31,417413,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Birmingham,1,18871,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Bisley,1,17070,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Biwott,1,12918,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Blackburn,2,29323,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Blackwell,5,77164,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Bloom,1,10359,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Boccanegra,5,166358,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Boethus,1,12439,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Bolivar,4,247761,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Bolivar_(1969_film),1,10652,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Bolivar_Buckner,1,41141,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,"Simon_Bolivar_Buckner,_Jr.",7,127256,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,"Simon_Bolivar_Buckner,_Sr.",1,41253,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Bolivar_Buckner_Jr.,2,36173,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Bollom,1,9286,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Bolze,1,13553,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Booth,1,10147,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Boswell,1,15481,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Boulton,1,81438,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Bowes-Lyon,1,8605,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Bowles,1,10678,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Bowman,6,59130,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Bradstreet,3,94995,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Brand,1,13585,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Brendle,2,20490,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Brenner,2,23846,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Brett,2,28205,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Brint,1,12224,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Brodkin,2,34105,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Brooks,1,9287,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Brooks_(disambiguation),1,23121,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Brotherton,1,7831,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Brown_(Massachusetts),1,12175,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Brown_(boxer),2,20169,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Browne,1,9128,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Buckley,1,13263,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Burnett,1,15809,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Burns,1,19067,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Burrows,1,11414,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Busuttil,2,23931,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Cadell,7,87237,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Caine,1,11302,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,"Simon_Cairns,_6th_Earl_Cairns",1,9073,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Calder,3,33702,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
en,Simon_Callow,43,1462042,file:///home/rsg23/sfuhome/cmpt353/e10/pagecounts-1/pagecounts-20160802-180000.gz
