qs1,qs2,qs3,qs4,qs5,merge1,partition_sort
0.02789783477783203,0.04256725311279297,0.0429232120513916,0.04924345016479492,0.04787325859069824,0.04898214340209961,0.020475149154663086
0.03155779838562012,0.043108463287353516,0.04210925102233887,0.04630088806152344,0.04475831985473633,0.05010533332824707,0.02044367790222168
0.0284574031829834,0.04456186294555664,0.04720592498779297,0.04582643508911133,0.050455570220947266,0.06201982498168945,0.02394270896911621
0.03763771057128906,0.056810855865478516,0.04906153678894043,0.04506373405456543,0.043914079666137695,0.06715846061706543,0.02496051788330078
0.029979705810546875,0.04511857032775879,0.04488086700439453,0.044881582260131836,0.05946636199951172,0.059148311614990234,0.019091367721557617
0.028529882431030273,0.04787635803222656,0.042531728744506836,0.04391622543334961,0.04663991928100586,0.05585765838623047,0.02194046974182129
0.030523061752319336,0.04564070701599121,0.04789257049560547,0.042949676513671875,0.0449681282043457,0.04868817329406738,0.019979000091552734
0.031079769134521484,0.04343152046203613,0.04362368583679199,0.041808366775512695,0.0450437068939209,0.047942161560058594,0.02007913589477539
0.030025005340576172,0.042696237564086914,0.04288482666015625,0.04524636268615723,0.045975685119628906,0.04726910591125488,0.019289255142211914
0.028257369995117188,0.043665170669555664,0.0429530143737793,0.04121732711791992,0.0585331916809082,0.053725481033325195,0.022749662399291992
0.034913063049316406,0.04918217658996582,0.04593467712402344,0.04278230667114258,0.04358696937561035,0.0486607551574707,0.0189511775970459
0.029990434646606445,0.04411029815673828,0.04446983337402344,0.04461216926574707,0.04578399658203125,0.04820513725280762,0.020096302032470703
0.030449390411376953,0.045769691467285156,0.04360055923461914,0.04880785942077637,0.047913551330566406,0.049072265625,0.02090620994567871
0.034059762954711914,0.0471959114074707,0.044585227966308594,0.04419088363647461,0.04669976234436035,0.05053591728210449,0.023947477340698242
0.03352069854736328,0.055589914321899414,0.04721784591674805,0.044628143310546875,0.04855942726135254,0.050684213638305664,0.020012617111206055
0.029579877853393555,0.04745316505432129,0.048531532287597656,0.04599285125732422,0.05192136764526367,0.05342698097229004,0.023907899856567383
0.03601264953613281,0.04411911964416504,0.04405331611633301,0.04590797424316406,0.05799269676208496,0.055785179138183594,0.025907278060913086
0.03711557388305664,0.05496716499328613,0.07099270820617676,0.05890393257141113,0.05894637107849121,0.059471845626831055,0.02376842498779297
0.03195834159851074,0.04811692237854004,0.050896406173706055,0.05336642265319824,0.047662973403930664,0.052858591079711914,0.0219419002532959
0.034093379974365234,0.0439450740814209,0.04162001609802246,0.040918588638305664,0.04472231864929199,0.04791760444641113,0.020002126693725586
0.02992701530456543,0.05586504936218262,0.05651497840881348,0.05559229850769043,0.05986762046813965,0.0628499984741211,0.023945331573486328
0.034926652908325195,0.05486726760864258,0.0518953800201416,0.043885231018066406,0.04589962959289551,0.046942949295043945,0.0217437744140625
0.03156161308288574,0.04587364196777344,0.048874616622924805,0.052155256271362305,0.04890799522399902,0.05527043342590332,0.02363133430480957
0.03269171714782715,0.07140517234802246,0.04816102981567383,0.055583953857421875,0.06787443161010742,0.06544899940490723,0.024955272674560547
0.036939144134521484,0.04986262321472168,0.04673457145690918,0.049189090728759766,0.04542708396911621,0.04965519905090332,0.021242618560791016
0.029691457748413086,0.042955875396728516,0.04438924789428711,0.05188345909118652,0.05481362342834473,0.06417489051818848,0.037465572357177734
0.0299379825592041,0.04409313201904297,0.043386220932006836,0.044945478439331055,0.04410099983215332,0.04888176918029785,0.019711971282958984
0.029747962951660156,0.043480634689331055,0.045102834701538086,0.044145822525024414,0.04378533363342285,0.04951333999633789,0.021675586700439453
0.027927637100219727,0.04383516311645508,0.04332232475280762,0.044942378997802734,0.04485487937927246,0.04691338539123535,0.019669771194458008
0.028763771057128906,0.04518938064575195,0.05091071128845215,0.07154130935668945,0.04938006401062012,0.06406688690185547,0.03892397880554199
0.037026405334472656,0.04764270782470703,0.04563093185424805,0.04876828193664551,0.045601606369018555,0.052014827728271484,0.020700454711914062
0.030738353729248047,0.046456098556518555,0.053954124450683594,0.04887580871582031,0.05322980880737305,0.05557417869567871,0.022635221481323242
0.030237436294555664,0.047538042068481445,0.04409050941467285,0.04498410224914551,0.04500699043273926,0.04858279228210449,0.02096271514892578
0.031052827835083008,0.05678415298461914,0.0545659065246582,0.05282115936279297,0.04518580436706543,0.06439542770385742,0.024942636489868164
0.03456926345825195,0.05304527282714844,0.047884464263916016,0.05607962608337402,0.05882000923156738,0.0505223274230957,0.0219423770904541
0.034905195236206055,0.0509037971496582,0.05330157279968262,0.05576610565185547,0.05375552177429199,0.04959821701049805,0.022241830825805664
0.02949380874633789,0.042885541915893555,0.043909549713134766,0.04303383827209473,0.09002423286437988,0.05180215835571289,0.021167278289794922
0.028943538665771484,0.04786252975463867,0.04949450492858887,0.05376243591308594,0.05201268196105957,0.05685067176818848,0.02740931510925293
0.034052371978759766,0.0476987361907959,0.045905351638793945,0.05188107490539551,0.053278207778930664,0.06089496612548828,0.023949861526489258
0.03383588790893555,0.05520486831665039,0.04999423027038574,0.04795360565185547,0.06008195877075195,0.05182075500488281,0.024265766143798828
0.031745195388793945,0.04655933380126953,0.04277610778808594,0.04100441932678223,0.050020456314086914,0.057147979736328125,0.023060083389282227
0.03101181983947754,0.04852581024169922,0.04954171180725098,0.06042051315307617,0.06096839904785156,0.06678056716918945,0.032845258712768555
0.03953194618225098,0.045912742614746094,0.044754743576049805,0.08202648162841797,0.06309223175048828,0.051342010498046875,0.02291417121887207
0.03589129447937012,0.05113339424133301,0.04918718338012695,0.047840118408203125,0.05089926719665527,0.05096602439880371,0.021882295608520508
0.029968738555908203,0.04804849624633789,0.04796481132507324,0.05268573760986328,0.04624295234680176,0.0490717887878418,0.022448062896728516
0.03251028060913086,0.046305179595947266,0.050803422927856445,0.044016122817993164,0.0468752384185791,0.07727503776550293,0.02495884895324707
0.03310894966125488,0.050863027572631836,0.055828094482421875,0.06215333938598633,0.05954551696777344,0.06285572052001953,0.02366805076599121
0.031914472579956055,0.04755878448486328,0.049544334411621094,0.047937870025634766,0.049080848693847656,0.05494999885559082,0.02094292640686035
0.03167843818664551,0.04946494102478027,0.044100284576416016,0.08180809020996094,0.049927473068237305,0.049738407135009766,0.020176410675048828
0.028907060623168945,0.046099185943603516,0.04410266876220703,0.04319310188293457,0.044157981872558594,0.04804277420043945,0.020589590072631836
0.0293734073638916,0.04202127456665039,0.04555320739746094,0.04703879356384277,0.04706144332885742,0.056442975997924805,0.02063775062561035
0.029919862747192383,0.04638838768005371,0.044830322265625,0.04550457000732422,0.05275535583496094,0.047807931900024414,0.021872520446777344
0.029920578002929688,0.04382133483886719,0.04456043243408203,0.04558968544006348,0.04594230651855469,0.04687666893005371,0.01998591423034668
0.0299990177154541,0.043641090393066406,0.044535160064697266,0.0559995174407959,0.056923866271972656,0.0523226261138916,0.020032405853271484
0.03070974349975586,0.04433846473693848,0.04262065887451172,0.04403209686279297,0.04509258270263672,0.04833197593688965,0.020661115646362305
0.027922391891479492,0.04248547554016113,0.04175734519958496,0.04272007942199707,0.04292559623718262,0.046952009201049805,0.02261042594909668
0.029679298400878906,0.046242475509643555,0.04350018501281738,0.04726123809814453,0.043155670166015625,0.0492100715637207,0.02140974998474121
0.029965639114379883,0.04172825813293457,0.04439902305603027,0.044501543045043945,0.04392504692077637,0.04862475395202637,0.021750926971435547
0.030917644500732422,0.05986285209655762,0.05513119697570801,0.05091547966003418,0.052909135818481445,0.05230212211608887,0.01994633674621582
0.029907703399658203,0.044664621353149414,0.04440879821777344,0.04317808151245117,0.04608035087585449,0.04793381690979004,0.01972174644470215
0.029046297073364258,0.04533672332763672,0.04192805290222168,0.04388904571533203,0.04392099380493164,0.04900670051574707,0.01994919776916504
0.027955055236816406,0.04301095008850098,0.045972585678100586,0.04696512222290039,0.052954912185668945,0.06480669975280762,0.023954153060913086
0.02863478660583496,0.040932416915893555,0.043949127197265625,0.0438694953918457,0.04688239097595215,0.06066536903381348,0.022864580154418945
0.028924226760864258,0.04188990592956543,0.045914649963378906,0.040929317474365234,0.04392433166503906,0.04949045181274414,0.019984960556030273
0.029926061630249023,0.049866676330566406,0.051888465881347656,0.04489016532897949,0.04911947250366211,0.053098440170288086,0.02093648910522461
0.030889034271240234,0.04396486282348633,0.04291892051696777,0.04396414756774902,0.0449373722076416,0.048702239990234375,0.022602558135986328
0.02896428108215332,0.0429692268371582,0.042954206466674805,0.042650461196899414,0.043204545974731445,0.049243927001953125,0.018948793411254883
0.029838085174560547,0.04601144790649414,0.050858497619628906,0.043250322341918945,0.04436683654785156,0.05626106262207031,0.024955272674560547
0.033428192138671875,0.055646419525146484,0.04288530349731445,0.04488039016723633,0.04587674140930176,0.0608820915222168,0.020960092544555664
0.029900789260864258,0.04399704933166504,0.06579303741455078,0.04388618469238281,0.05990457534790039,0.05696558952331543,0.02095174789428711
0.02915358543395996,0.04401230812072754,0.0434107780456543,0.04089641571044922,0.04595780372619629,0.047667741775512695,0.020131587982177734
0.030056238174438477,0.045676469802856445,0.043267250061035156,0.04511547088623047,0.0429685115814209,0.048075199127197266,0.020006895065307617
0.028989315032958984,0.043012380599975586,0.04189467430114746,0.045465946197509766,0.047842979431152344,0.04788827896118164,0.01999187469482422
0.028988361358642578,0.04388713836669922,0.04361367225646973,0.042623043060302734,0.04407095909118652,0.046872615814208984,0.021305322647094727
0.029198169708251953,0.04745817184448242,0.047247886657714844,0.04931282997131348,0.044989824295043945,0.047066688537597656,0.0211331844329834
0.028992891311645508,0.04683279991149902,0.04449319839477539,0.04288792610168457,0.054859161376953125,0.06385469436645508,0.0249478816986084
0.04059600830078125,0.047870635986328125,0.04393148422241211,0.051828861236572266,0.04787015914916992,0.05441093444824219,0.02393627166748047
0.03091597557067871,0.04188823699951172,0.04396224021911621,0.04201459884643555,0.04496335983276367,0.04853200912475586,0.0218353271484375
0.029920339584350586,0.05282998085021973,0.0498654842376709,0.04495739936828613,0.04557371139526367,0.04737257957458496,0.02001667022705078
0.029185056686401367,0.04092717170715332,0.048525333404541016,0.04775285720825195,0.04488182067871094,0.0591888427734375,0.02192091941833496
0.028880596160888672,0.040953874588012695,0.0466618537902832,0.04440426826477051,0.04329681396484375,0.048865318298339844,0.01994466781616211
0.028635025024414062,0.046776533126831055,0.04222249984741211,0.046732187271118164,0.046414852142333984,0.05253100395202637,0.02259659767150879
0.034520626068115234,0.0516049861907959,0.045842647552490234,0.04595828056335449,0.042962074279785156,0.048573970794677734,0.020029783248901367
0.030889034271240234,0.05537247657775879,0.06072854995727539,0.0430455207824707,0.043448448181152344,0.05274391174316406,0.019634485244750977
0.029710054397583008,0.042951107025146484,0.04192781448364258,0.04405331611633301,0.04401040077209473,0.05483245849609375,0.02100515365600586
0.028896331787109375,0.041919708251953125,0.04315924644470215,0.04577493667602539,0.04589509963989258,0.046980857849121094,0.021076202392578125
0.02968120574951172,0.045617103576660156,0.04921746253967285,0.047280311584472656,0.04320502281188965,0.0507512092590332,0.02235102653503418
0.028474807739257812,0.04600405693054199,0.04808378219604492,0.0527958869934082,0.05985736846923828,0.0639791488647461,0.021947145462036133
0.029011249542236328,0.043935537338256836,0.04108905792236328,0.04425334930419922,0.04193830490112305,0.04896378517150879,0.022067546844482422
0.028968095779418945,0.053154706954956055,0.05087780952453613,0.04487967491149902,0.04488062858581543,0.05306816101074219,0.020033836364746094
0.03289055824279785,0.053868770599365234,0.04620099067687988,0.041013240814208984,0.04307842254638672,0.05027031898498535,0.022902250289916992
0.029920101165771484,0.04093217849731445,0.04275083541870117,0.04374074935913086,0.04513716697692871,0.04755687713623047,0.021941661834716797
0.028859615325927734,0.04388880729675293,0.05092430114746094,0.05132436752319336,0.04175734519958496,0.04840278625488281,0.020211458206176758
0.030581951141357422,0.04326581954956055,0.04251837730407715,0.05767560005187988,0.04257059097290039,0.04683351516723633,0.02587413787841797
0.029410839080810547,0.04390358924865723,0.05289196968078613,0.04500222206115723,0.044924020767211914,0.04766964912414551,0.020037174224853516
0.029390811920166016,0.04291534423828125,0.04496479034423828,0.041928768157958984,0.043433189392089844,0.04875469207763672,0.02094435691833496
0.029837846755981445,0.04642200469970703,0.043654680252075195,0.04570913314819336,0.04577994346618652,0.04764866828918457,0.02022576332092285
0.03069138526916504,0.0452117919921875,0.044919490814208984,0.041887760162353516,0.042885541915893555,0.05329132080078125,0.01994609832763672
0.0289306640625,0.04289126396179199,0.04490375518798828,0.04176783561706543,0.050315141677856445,0.05094742774963379,0.020487308502197266
0.029079437255859375,0.04841971397399902,0.04915308952331543,0.043889522552490234,0.04857444763183594,0.05064105987548828,0.021941661834716797
0.033036231994628906,0.040946006774902344,0.04600334167480469,0.04464006423950195,0.0435488224029541,0.04780077934265137,0.019946813583374023
0.028516054153442383,0.043020009994506836,0.04157400131225586,0.053836822509765625,0.05854058265686035,0.058571815490722656,0.02094101905822754
0.02892303466796875,0.04525446891784668,0.04288506507873535,0.043015480041503906,0.045943498611450195,0.04899907112121582,0.019946813583374023
0.02998661994934082,0.0419309139251709,0.045189857482910156,0.04087018966674805,0.04494667053222656,0.04953336715698242,0.019730567932128906
0.029918432235717773,0.0460057258605957,0.042906999588012695,0.04301786422729492,0.0628042221069336,0.05958819389343262,0.020025014877319336
0.02969813346862793,0.04191923141479492,0.04198050498962402,0.04590725898742676,0.04380941390991211,0.047174930572509766,0.020622968673706055
0.02865457534790039,0.044769287109375,0.04245758056640625,0.042925119400024414,0.044867753982543945,0.0468745231628418,0.020078659057617188
0.030897855758666992,0.04513120651245117,0.0528569221496582,0.0439453125,0.04389142990112305,0.05080771446228027,0.020325660705566406
0.030005931854248047,0.04307126998901367,0.045220375061035156,0.048328399658203125,0.04515218734741211,0.04822349548339844,0.020079851150512695
0.028923511505126953,0.04417586326599121,0.04188346862792969,0.04301786422729492,0.04401230812072754,0.050847768783569336,0.02094435691833496
0.030137062072753906,0.04715609550476074,0.04989027976989746,0.04300069808959961,0.04400968551635742,0.04688525199890137,0.020007610321044922
0.029963970184326172,0.05586075782775879,0.045104265213012695,0.041956424713134766,0.04570960998535156,0.04900026321411133,0.019947052001953125
0.028922557830810547,0.045732736587524414,0.04495882987976074,0.0404210090637207,0.04718589782714844,0.0486147403717041,0.021075010299682617
0.028992176055908203,0.04350686073303223,0.04899477958679199,0.04887819290161133,0.04802584648132324,0.04925131797790527,0.025058746337890625
0.028925418853759766,0.04494953155517578,0.04095292091369629,0.04488849639892578,0.043627023696899414,0.04773139953613281,0.020943164825439453
0.028922557830810547,0.04295158386230469,0.04395771026611328,0.048880577087402344,0.04571413993835449,0.051773786544799805,0.019678115844726562
0.02823925018310547,0.044559478759765625,0.04137063026428223,0.04142570495605469,0.04470372200012207,0.04899764060974121,0.02390146255493164
0.031914710998535156,0.049866437911987305,0.049941301345825195,0.046561479568481445,0.04749655723571777,0.04793906211853027,0.0199892520904541
0.029989004135131836,0.044194936752319336,0.04289722442626953,0.044920921325683594,0.04302978515625,0.049962759017944336,0.020651578903198242
0.028995990753173828,0.044614553451538086,0.041941165924072266,0.04398846626281738,0.04380512237548828,0.04839205741882324,0.0239410400390625
0.03101038932800293,0.04377126693725586,0.04098224639892578,0.046005964279174805,0.0439455509185791,0.04992270469665527,0.020964384078979492
